id,occurred_at,city,latitude,longitude,depth,magnitude,gasfield_id,year,magnitude_category
1207,2015-10-30 18:49:00,Meedhuizen,53.285,6.92,3.0,2.3,1.0,2015,2
1208,2015-10-30 22:26:00,Meedhuizen,53.29,6.925,3.0,0.9,1.0,2015,0
1209,2015-11-09 13:17:00,Nieuwolda,53.249,6.952,3.0,0.7,1.0,2015,0
1210,2015-11-10 16:32:00,Schildwolde,53.235,6.797,3.0,0.6,1.0,2015,0
1211,2015-11-12 12:30:00,Harkstede,53.207,6.705,3.0,0.6,1.0,2015,0
1212,2015-11-15 23:01:00,Zeerijp,53.357,6.743,3.0,0.9,1.0,2015,0
1213,2015-11-28 04:06:00,Emmen,52.766,6.924,3.0,1.2,,2015,1
1214,2015-12-02 06:40:00,Hellum,53.24,6.831,3.0,1.6,1.0,2015,1
1215,2015-12-03 04:40:00,Garmerwolde,53.25,6.641,3.0,0.5,1.0,2015,0
1216,2015-12-08 03:54:00,Huizinge,53.336,6.67,3.0,0.8,1.0,2015,0
1217,2015-12-13 15:18:00,Kantens,53.37,6.653,3.0,0.4,1.0,2015,0
1218,2015-12-14 02:47:00,Emmen,52.763,6.919,3.0,1.4,,2015,1
1219,2015-12-15 00:01:00,Delfzijl,53.332,6.892,3.0,1.6,1.0,2015,1
1220,2015-12-15 07:43:00,Bedum,53.276,6.604,3.0,1.7,1.0,2015,1
1221,2015-12-25 04:19:00,Loppersum,53.315,6.735,3.0,1.3,1.0,2015,1
1222,2016-01-02 00:04:00,Sint Annen,53.3,6.68,3.0,0.5,1.0,2016,0
1223,2016-01-07 05:25:00,Sappemeer,53.168,6.814,3.0,1.6,1.0,2016,1
1224,2016-01-11 05:31:00,Sappemeer,53.185,6.813,3.0,0.6,1.0,2016,0
1225,2016-01-13 06:41:00,Hellum,53.248,6.855,3.0,1.3,1.0,2016,1
1226,2016-01-17 11:57:00,Hellum,53.258,6.84,3.0,1.5,1.0,2016,1
1227,2016-01-19 13:19:00,'t Zandt,53.362,6.77,3.0,0.6,1.0,2016,0
1228,2016-01-20 03:57:00,Lageland,53.242,6.714,3.0,0.6,1.0,2016,0
1229,2016-01-26 22:22:00,Scharmer,53.203,6.72,3.0,1.5,1.0,2016,1
1230,2016-02-05 21:11:00,Harkstede,53.228,6.666,3.0,0.4,1.0,2016,0
1231,2016-02-17 00:20:00,Nieuwolda,53.244,6.953,3.0,0.9,1.0,2016,0
1232,2016-02-18 08:14:00,Winneweer,53.311,6.738,3.0,0.4,1.0,2016,0
1233,2016-02-18 08:19:00,Winneweer,53.31,6.738,3.0,0.7,1.0,2016,0
1234,2016-02-19 03:04:00,Garrelsweer,53.317,6.746,3.0,0.1,1.0,2016,0
1235,2016-02-19 21:48:00,Zuidwolde,53.26,6.617,3.0,1.3,1.0,2016,1
1236,2016-02-20 03:44:00,Toornwerd,53.355,6.627,3.0,0.7,1.0,2016,0
1237,2016-02-21 05:09:00,Zeerijp,53.358,6.739,3.0,0.2,1.0,2016,0
1238,2016-02-25 22:26:00,Froombosch,53.184,6.781,3.0,2.4,1.0,2016,2
1239,2016-02-29 01:19:00,Froombosch,53.182,6.778,3.0,0.3,1.0,2016,0
1240,2016-03-01 07:29:00,Loppersum,53.328,6.714,3.0,0.3,1.0,2016,0
1241,2016-03-03 19:54:00,Froombosch,53.191,6.772,3.0,0.2,1.0,2016,0
1242,2016-03-04 13:00:00,Eppenhuizen,53.372,6.685,3.0,0.9,1.0,2016,0
1243,2016-03-07 10:16:00,Steendam,53.268,6.826,3.0,1.2,1.0,2016,1
1244,2016-03-09 22:51:00,Schildwolde,53.212,6.839,3.0,0.4,1.0,2016,0
1245,2016-03-11 11:33:00,Noordbroek,53.198,6.833,3.0,0.9,1.0,2016,0
1246,2016-03-16 14:58:00,Overschild,53.264,6.792,3.0,0.5,1.0,2016,0
1247,2016-03-20 22:02:00,Hellum,53.254,6.852,3.0,0.5,1.0,2016,0
1248,2016-03-24 08:00:00,Tjuchem,53.29,6.879,3.0,0.6,1.0,2016,0
1249,2016-03-25 01:26:00,Muntendam,53.151,6.901,3.0,1.8,1.0,2016,1
1250,2016-03-25 09:46:00,Garmerwolde,53.244,6.645,3.0,0.7,1.0,2016,0
1251,2016-03-31 13:33:00,Zuidwolde,53.268,6.624,3.0,0.7,1.0,2016,0
1252,2016-04-02 00:47:00,Garmerwolde,53.249,6.657,3.0,1.1,1.0,2016,1
1253,2016-04-04 18:12:00,Westerwijtwerd,53.315,6.656,3.0,0.5,1.0,2016,0
1254,2016-04-09 08:31:00,Westerbroek,53.199,6.665,3.0,0.5,,2016,0
1255,2016-04-09 17:45:00,Garrelsweer,53.295,6.775,3.0,0.3,1.0,2016,0
1256,2016-04-13 11:00:00,Farmsum,53.272,6.958,3.0,0.7,1.0,2016,0
1257,2016-04-24 06:58:00,Tjuchem,53.29,6.851,3.0,0.4,1.0,2016,0
1258,2016-04-24 15:36:00,Schildwolde,53.231,6.825,3.0,1.1,1.0,2016,1
1259,2016-05-01 07:32:00,Uithuizermeeden,53.405,6.707,3.0,0.4,1.0,2016,0
1260,2016-05-06 17:27:00,Westeremden,53.342,6.694,3.0,0.7,1.0,2016,0
1261,2016-05-11 07:11:00,Bedum,53.295,6.564,3.0,0.4,,2016,0
1262,2016-05-15 11:57:00,Woldendorp,53.268,6.989,3.0,1.0,1.0,2016,1
1263,2016-05-16 20:38:00,Meedhuizen,53.291,6.916,3.0,1.1,1.0,2016,1
1264,2016-05-16 22:24:00,Meedhuizen,53.285,6.905,3.0,0.4,1.0,2016,0
1265,2016-05-28 02:08:00,Groningen,53.237,6.635,3.0,1.2,1.0,2016,1
1266,2016-05-29 14:27:00,Overschild,53.286,6.835,3.0,1.1,1.0,2016,1
1267,2016-06-01 08:02:00,Zeerijp,53.361,6.75,3.0,1.2,1.0,2016,1
1268,2016-06-02 18:43:00,Wagenborgen,53.249,6.924,3.0,1.5,1.0,2016,1
1269,2016-06-16 00:56:00,Harkstede,53.226,6.681,3.0,0.3,1.0,2016,0
1270,2016-06-16 03:27:00,Hellum,53.231,6.833,3.0,0.5,1.0,2016,0
1271,2016-06-16 20:17:00,Siddeburen,53.249,6.863,3.0,0.2,1.0,2016,0
1272,2016-06-18 11:10:00,Leermens,53.345,6.799,3.0,0.1,1.0,2016,0
1273,2016-06-18 23:58:00,Kolham,53.184,6.766,3.0,1.2,1.0,2016,1
1274,2016-06-22 13:10:00,Oosterwijtwerd,53.344,6.811,3.0,0.7,1.0,2016,0
1275,2016-06-29 00:47:00,Wagenborgen,53.267,6.977,3.0,0.4,1.0,2016,0
1276,2016-07-06 21:54:00,Westerwijtwerd,53.337,6.66,3.0,0.3,1.0,2016,0
1277,2016-07-09 10:47:00,Hoogezand,53.135,6.787,3.0,1.1,,2016,1
1278,2016-07-17 12:01:00,Zuidbroek,53.182,6.887,3.0,0.5,1.0,2016,0
1279,2016-07-18 08:58:00,Eppenhuizen,53.378,6.709,3.0,1.7,1.0,2016,1
1280,2016-07-22 10:55:00,Tjuchem,53.28,6.855,3.0,0.3,1.0,2016,0
1281,2016-07-23 17:59:00,Noordbroek,53.219,6.898,3.0,0.1,1.0,2016,0
1282,2016-07-26 14:02:00,Tjuchem,53.277,6.907,3.0,0.9,1.0,2016,0
1283,2016-07-28 05:32:00,Tjuchem,53.281,6.86,3.0,0.2,1.0,2016,0
1284,2016-07-28 15:57:00,Hellum,53.25,6.824,3.0,0.8,1.0,2016,0
1285,2016-08-07 20:40:00,Kantens,53.374,6.644,3.0,1.3,1.0,2016,1
1286,2016-08-08 00:03:00,Zuidbroek,53.17,6.892,3.0,0.4,1.0,2016,0
1287,2016-08-10 18:16:00,Stedum,53.312,6.669,3.0,0.5,1.0,2016,0
1288,2016-08-14 01:50:00,Oostwold Gem Oldambt,53.234,7.019,3.0,0.7,1.0,2016,0
1289,2016-08-14 04:07:00,Harkstede,53.22,6.678,3.0,0.2,1.0,2016,0
1290,2016-08-23 02:11:00,Oostwold Gem Oldambt,53.224,7.027,3.0,0.6,1.0,2016,0
1291,2016-08-23 03:53:00,Oostwold Gem Oldambt,53.223,7.036,3.0,1.0,1.0,2016,1
1292,2016-08-24 13:09:00,Meedhuizen,53.305,6.903,3.0,0.8,1.0,2016,0
1293,2016-08-24 18:44:00,Garsthuizen,53.372,6.724,3.0,0.6,1.0,2016,0
1294,2016-08-24 23:44:00,Eems-Dollard (nabij Delfzijl),53.354,6.95,3.0,1.1,1.0,2016,1
1295,2016-08-28 03:27:00,Uithuizen,53.401,6.636,3.0,1.3,1.0,2016,1
1296,2016-09-01 00:07:00,Scharmer,53.205,6.714,3.0,0.4,1.0,2016,0
1297,2016-09-02 13:16:00,Schildwolde,53.218,6.844,3.0,2.1,1.0,2016,2
1298,2016-09-09 12:21:00,Oosterwijtwerd,53.337,6.811,3.0,0.8,1.0,2016,0
1299,2016-09-11 23:22:00,Ten Post,53.278,6.744,3.0,0.2,1.0,2016,0
1300,2016-09-21 14:21:00,Wagenborgen,53.254,6.945,3.0,1.2,1.0,2016,1
1301,2016-09-27 23:22:00,Groningen,53.244,6.616,3.0,0.9,1.0,2016,0
1302,2016-10-02 01:47:00,Wirdum,53.328,6.779,3.0,0.3,1.0,2016,0
1303,2016-10-04 14:46:00,Garrelsweer,53.293,6.784,3.0,0.5,1.0,2016,0
1304,2016-10-06 02:56:00,Schildwolde,53.239,6.813,3.0,0.4,1.0,2016,0
1305,2016-10-07 00:16:00,Eems-Dollard (nabij Bierum),53.403,6.961,3.0,0.9,,2016,0
1306,2016-10-12 07:12:00,Ten Post,53.305,6.725,3.0,0.5,1.0,2016,0
1307,2016-10-24 09:43:00,Tjuchem,53.289,6.862,3.0,0.6,1.0,2016,0
1308,2016-10-29 14:36:00,Steendam,53.288,6.846,3.0,0.6,1.0,2016,0
1309,2016-10-30 20:58:00,Kollum,53.308,6.152,3.0,1.5,,2016,1
1310,2016-11-01 00:12:00,Wirdum,53.301,6.807,3.0,1.9,1.0,2016,1
1311,2016-11-01 00:57:00,Wirdum,53.306,6.809,3.0,2.2,1.0,2016,2
1312,2016-11-05 16:58:00,Wagenborgen,53.266,6.94,3.0,0.8,1.0,2016,0
1313,2016-11-08 11:23:00,Eenum,53.331,6.795,3.0,1.4,1.0,2016,1
1314,2016-11-08 11:25:00,Eenum,53.329,6.794,3.0,0.9,1.0,2016,0
1315,2016-11-10 06:35:00,Siddeburen,53.239,6.874,3.0,0.7,1.0,2016,0
1316,2016-11-20 15:20:00,Ten Post,53.299,6.744,3.0,1.0,1.0,2016,1
1317,2016-11-20 17:58:00,Wirdum,53.3,6.802,3.0,1.2,1.0,2016,1
1318,2016-11-20 18:57:00,Appingedam,53.336,6.838,3.0,1.6,1.0,2016,1
1319,2016-11-22 12:46:00,Woldendorp,53.274,7.011,3.0,0.6,1.0,2016,0
1320,2016-11-22 17:39:00,Bedum,53.299,6.577,3.0,0.7,1.0,2016,0
1321,2016-11-25 02:11:00,Garmerwolde,53.246,6.644,3.0,0.3,1.0,2016,0
1322,2016-11-26 13:18:00,Leermens,53.343,6.805,3.0,0.6,1.0,2016,0
1323,2016-11-26 17:03:00,Siddeburen,53.261,6.909,3.0,1.0,1.0,2016,1
1324,2016-11-27 19:12:00,Krewerd,53.355,6.849,3.0,0.9,1.0,2016,0
1325,2016-12-02 08:58:00,Appingedam,53.317,6.869,3.0,0.8,1.0,2016,0
1326,2016-12-05 12:15:00,Wagenborgen,53.257,6.913,3.0,0.4,1.0,2016,0
1327,2016-12-05 22:11:00,Appingedam,53.339,6.838,3.0,0.1,1.0,2016,0
1328,2016-12-07 01:52:00,Loppersum,53.333,6.774,3.0,1.8,1.0,2016,1
1329,2016-12-11 00:25:00,Nieuwolda,53.235,6.935,3.0,0.2,1.0,2016,0
1330,2016-12-12 11:28:00,Woldendorp,53.264,6.977,3.0,0.6,1.0,2016,0
1331,2016-12-15 04:44:00,Leermens,53.343,6.807,3.0,0.6,1.0,2016,0
1332,2016-12-15 10:45:00,Eems-Dollard (nabij Holwierde),53.378,6.934,3.0,1.6,1.0,2016,1
1333,2016-12-16 19:55:00,Nieuwolda,53.254,6.984,3.0,0.6,1.0,2016,0
1334,2016-12-17 11:56:00,Groningen,53.211,6.652,3.0,0.6,1.0,2016,0
1335,2016-12-20 16:15:00,Harkstede,53.215,6.696,3.0,1.1,1.0,2016,1
1336,2016-12-22 23:41:00,Holwierde,53.345,6.867,3.0,0.5,1.0,2016,0
1337,2016-12-23 14:29:00,Zuidlaren,53.083,6.712,3.0,2.4,,2016,2
1338,2016-12-30 03:05:00,Wirdum,53.301,6.802,3.0,1.0,1.0,2016,1
1339,2016-12-30 03:06:00,Overschild,53.292,6.81,3.0,0.6,1.0,2016,0
1340,2017-01-03 21:08:00,Meedhuizen,53.277,6.946,3.0,0.9,1.0,2017,0
1341,2017-01-14 12:47:00,Schildwolde,53.214,6.84,3.0,0.6,1.0,2017,0
1342,2017-01-17 18:53:00,Hellum,53.248,6.839,3.0,0.7,1.0,2017,0
1343,2017-01-19 22:44:00,Wirdum,53.327,6.774,3.0,0.9,1.0,2017,0
1344,2017-01-20 22:30:00,Siddeburen,53.254,6.874,3.0,0.6,1.0,2017,0
1345,2017-01-22 11:01:00,Sappemeer,53.18,6.781,3.0,0.5,1.0,2017,0
1346,2017-01-27 05:11:00,Zuidbroek,53.156,6.851,3.0,0.7,1.0,2017,0
1347,2017-01-27 23:42:00,Garrelsweer,53.302,6.776,3.0,0.1,1.0,2017,0
1348,2017-02-04 02:56:00,Garsthuizen,53.371,6.739,3.0,0.9,1.0,2017,0
1349,2017-02-04 03:11:00,Kantens,53.368,6.657,3.0,0.8,1.0,2017,0
1350,2017-02-04 03:27:00,Garsthuizen,53.371,6.736,3.0,0.6,1.0,2017,0
1351,2017-02-05 15:49:00,Kantens,53.374,6.65,3.0,1.3,1.0,2017,1
1352,2017-02-06 21:19:00,Sappemeer,53.143,6.81,3.0,0.9,1.0,2017,0
1353,2017-02-12 14:43:00,Startenhuizen,53.381,6.713,3.0,1.3,1.0,2017,1
1354,2017-02-14 07:45:00,Zandeweer,53.378,6.672,3.0,0.9,1.0,2017,0
1355,2017-02-14 20:52:00,Garsthuizen,53.371,6.718,3.0,0.8,1.0,2017,0
1356,2017-02-15 12:01:00,Startenhuizen,53.377,6.714,3.0,1.6,1.0,2017,1
1357,2017-02-19 13:21:00,Zijldijk,53.393,6.758,3.0,1.4,1.0,2017,1
1358,2017-02-19 20:15:00,Harkstede,53.223,6.672,3.0,0.5,1.0,2017,0
1359,2017-02-21 23:19:00,Garrelsweer,53.304,6.754,3.0,0.4,1.0,2017,0
1360,2017-02-25 05:32:00,Loppersum,53.325,6.735,3.0,1.3,1.0,2017,1
1361,2017-02-26 06:25:00,Zandeweer,53.386,6.675,3.0,1.2,1.0,2017,1
1362,2017-02-26 21:39:00,Wirdum,53.328,6.778,3.0,1.4,1.0,2017,1
1363,2017-02-28 21:26:00,Wirdum,53.32,6.782,3.0,0.9,1.0,2017,0
1364,2017-03-03 00:05:00,Appingedam,53.306,6.869,3.0,0.5,1.0,2017,0
1365,2017-03-06 11:35:00,Onderdendam,53.327,6.571,3.0,1.6,,2017,1
1366,2017-03-11 12:52:00,Zeerijp,53.35,6.761,3.0,2.1,1.0,2017,2
1367,2017-03-12 23:36:00,Wagenborgen,53.251,6.938,3.0,0.6,1.0,2017,0
1368,2017-03-14 05:22:00,Delfzijl,53.319,6.886,3.0,1.3,1.0,2017,1
1369,2017-03-15 18:31:00,Zuidbroek,53.169,6.888,3.0,0.6,1.0,2017,0
1370,2017-04-04 10:00:00,Woldendorp,53.271,6.991,3.0,1.8,1.0,2017,1
1371,2017-04-04 22:36:00,Garrelsweer,53.29,6.791,3.0,0.1,1.0,2017,0
1372,2017-04-07 17:43:00,Westerbroek,53.169,6.682,3.0,0.5,,2017,0
1373,2017-04-09 08:41:00,Meedhuizen,53.281,6.908,3.0,0.6,1.0,2017,0
1374,2017-04-10 00:17:00,Steendam,53.27,6.838,3.0,1.3,1.0,2017,1
1375,2017-04-10 21:40:00,Froombosch,53.209,6.762,3.0,0.6,1.0,2017,0
1376,2017-04-10 23:37:00,Woldendorp,53.269,6.989,3.0,1.1,1.0,2017,1
1377,2017-04-13 10:33:00,Uithuizermeeden,53.429,6.75,3.0,1.4,1.0,2017,1
1378,2017-04-19 17:11:00,Loppersum,53.319,6.724,3.0,0.5,1.0,2017,0
1379,2017-04-26 13:56:00,Scharmer,53.21,6.713,3.0,2.0,1.0,2017,2
1380,2017-05-03 11:15:00,Stedum,53.312,6.727,3.0,1.5,1.0,2017,1
1381,2017-05-09 18:12:00,Emmen,52.767,6.909,3.0,1.6,,2017,1
1382,2017-05-12 20:47:00,Stedum,53.31,6.723,3.0,0.1,1.0,2017,0
1383,2017-05-12 21:16:00,Stedum,53.313,6.725,3.0,0.3,1.0,2017,0
1384,2017-05-14 09:43:00,Rottum,53.388,6.643,3.0,1.4,1.0,2017,1
1385,2017-05-15 23:34:00,Zuidwolde,53.265,6.598,3.0,1.2,1.0,2017,1
1386,2017-05-16 01:31:00,Overschild,53.285,6.805,3.0,1.7,1.0,2017,1
1387,2017-05-17 07:12:00,Appingedam,53.304,6.835,3.0,0.9,1.0,2017,0
1388,2017-05-20 02:40:00,Meedhuizen,53.295,6.909,3.0,1.1,1.0,2017,1
1389,2017-05-20 18:25:00,Meedhuizen,53.296,6.904,3.0,0.4,1.0,2017,0
1390,2017-05-25 22:08:00,Froombosch,53.211,6.754,3.0,0.4,1.0,2017,0
1391,2017-05-27 15:29:00,Slochteren,53.211,6.834,3.0,2.6,1.0,2017,2
1392,2017-05-30 03:44:00,Uithuizermeeden,53.433,6.75,3.0,1.4,1.0,2017,1
1393,2017-06-01 21:04:00,Kropswolde,53.134,6.742,3.0,0.7,1.0,2017,0
1394,2017-06-06 13:04:00,Siddeburen,53.269,6.863,3.0,1.0,1.0,2017,1
1395,2017-06-06 15:16:00,Ten Post,53.3,6.74,3.0,0.7,1.0,2017,0
1396,2017-06-07 00:26:00,Harkstede,53.232,6.67,3.0,1.2,1.0,2017,1
1397,2017-06-19 15:06:00,Meedhuizen,53.281,6.94,3.0,1.0,1.0,2017,1
1398,2017-06-29 02:13:00,Stedum,53.316,6.724,3.0,0.7,1.0,2017,0
1399,2017-06-29 05:18:00,Meeden,53.148,6.938,3.0,0.3,1.0,2017,0
1400,2017-06-30 17:27:00,Woudbloem,53.22,6.746,3.0,0.4,1.0,2017,0
1401,2017-07-03 21:43:00,Siddeburen,53.261,6.851,3.0,0.8,1.0,2017,0
1402,2017-07-05 23:19:00,Bedum,53.276,6.612,3.0,1.0,1.0,2017,1
1403,2017-07-07 02:19:00,Slochteren,53.21,6.83,3.0,0.7,1.0,2017,0
1404,2017-07-10 08:44:00,Loppersum,53.332,6.741,3.0,0.7,1.0,2017,0
1405,2017-07-14 07:55:00,Borgsweer,53.282,6.994,3.0,0.6,1.0,2017,0
1406,2017-07-14 09:38:00,Schildwolde,53.221,6.841,3.0,0.6,1.0,2017,0
1407,2017-07-16 21:03:00,Bedum,53.278,6.611,3.0,1.3,1.0,2017,1
1408,2017-07-21 01:22:00,Kantens,53.381,6.659,3.0,1.1,1.0,2017,1
1409,2017-07-22 04:23:00,Noordbroek,53.196,6.827,3.0,0.4,1.0,2017,0
1410,2017-07-25 15:00:00,Loppersum,53.352,6.737,3.0,1.0,1.0,2017,1
1411,2017-07-25 19:04:00,Westeremden,53.339,6.687,3.0,0.4,1.0,2017,0
1412,2017-08-07 05:56:00,Garrelsweer,53.317,6.744,3.0,0.5,1.0,2017,0
1413,2017-08-10 10:10:00,Ten Post,53.298,6.733,3.0,0.9,1.0,2017,0
1414,2017-08-13 20:26:00,Zeerijp,53.358,6.743,3.0,0.5,1.0,2017,0
1415,2017-08-14 03:19:00,Garsthuizen,53.367,6.742,3.0,1.2,1.0,2017,1
1416,2017-08-14 15:02:00,Zeerijp,53.36,6.742,3.0,0.3,1.0,2017,0
1417,2017-08-16 11:31:00,Stedum,53.307,6.673,3.0,0.3,1.0,2017,0
1418,2017-08-17 05:38:00,Uithuizermeeden,53.423,6.748,3.0,0.8,1.0,2017,0
1419,2017-08-22 03:51:00,Meedhuizen,53.271,6.95,3.0,0.3,1.0,2017,0
1420,2017-08-24 08:56:00,Farmsum,53.289,6.971,3.0,1.0,1.0,2017,1
1421,2017-08-29 07:40:00,Appingedam,53.322,6.822,3.0,1.8,1.0,2017,1
1422,2017-08-30 11:25:00,Scharmer,53.193,6.708,3.0,1.5,1.0,2017,1
1423,2017-08-31 23:33:00,Sappemeer,53.179,6.813,3.0,0.2,1.0,2017,0
1424,2017-09-01 20:36:00,Zandeweer,53.376,6.667,3.0,1.1,1.0,2017,1
1425,2017-09-05 05:30:00,Appingedam,53.34,6.865,3.0,1.3,1.0,2017,1
1426,2017-09-05 06:09:00,Appingedam,53.341,6.863,3.0,1.2,1.0,2017,1
1427,2017-09-05 22:08:00,Tjuchem,53.281,6.876,3.0,1.9,1.0,2017,1
1428,2017-09-11 02:30:00,Appingedam,53.32,6.824,3.0,0.9,1.0,2017,0
1429,2017-09-14 00:02:00,Zeerijp,53.344,6.741,3.0,0.5,1.0,2017,0
1430,2017-09-20 03:56:00,Haren,53.166,6.618,3.0,1.4,,2017,1
1431,2017-09-20 05:28:00,Appingedam,53.298,6.834,3.0,1.6,1.0,2017,1
1432,2017-09-23 19:36:00,Wagenborgen,53.244,6.912,3.0,0.9,1.0,2017,0
1433,2017-09-24 18:49:00,Garmerwolde,53.255,6.651,3.0,0.9,1.0,2017,0
1434,2017-09-27 04:18:00,Tjuchem,53.297,6.88,3.0,0.6,1.0,2017,0
1435,2017-09-27 22:54:00,Garrelsweer,53.3,6.761,3.0,1.2,1.0,2017,1
1436,2017-09-30 17:15:00,Lageland,53.241,6.727,3.0,1.1,1.0,2017,1
1437,2017-10-11 00:45:00,Vries,53.07,6.586,3.0,0.7,,2017,0
1438,2017-10-15 13:58:00,Kantens,53.379,6.661,3.0,1.0,1.0,2017,1
1439,2017-10-16 22:59:00,Zuidwolde,53.268,6.623,3.0,0.5,1.0,2017,0
1440,2017-10-17 00:46:00,Meedhuizen,53.305,6.949,3.0,0.8,1.0,2017,0
1441,2017-10-29 11:04:00,Groningen,53.234,6.538,3.0,1.0,,2017,1
1442,2017-10-29 22:55:00,Eems-Dollard (nabij Holwierde),53.381,6.923,3.0,1.2,1.0,2017,1
1443,2017-11-03 00:12:00,Sappemeer,53.177,6.821,3.0,0.8,1.0,2017,0
1444,2017-11-04 01:02:00,Appingedam,53.328,6.873,3.0,0.6,1.0,2017,0
1445,2017-11-15 02:13:00,Westerwijtwerd,53.328,6.644,3.0,0.8,1.0,2017,0
1446,2017-11-16 18:37:00,Wagenborgen,53.269,6.937,3.0,0.7,1.0,2017,0
1447,2017-11-19 20:49:00,Emmen,52.755,6.899,3.0,1.6,,2017,1
1448,2017-11-22 21:23:00,Overschild,53.285,6.807,3.0,1.5,1.0,2017,1
1449,2017-11-25 19:52:00,Thesinge,53.268,6.669,3.0,0.5,1.0,2017,0
1450,2017-11-25 20:19:00,Schoonebeek,52.681,6.876,3.0,1.2,,2017,1
1451,2017-11-28 17:33:00,Uithuizermeeden,53.406,6.709,3.0,0.9,,2017,0
1452,2017-11-30 17:46:00,Meedhuizen,53.312,6.892,3.0,0.8,1.0,2017,0
1453,2017-12-01 11:33:00,Zeerijp,53.36,6.736,3.0,1.7,1.0,2017,1
1454,2017-12-01 21:05:00,Zeerijp,53.357,6.757,3.0,1.3,1.0,2017,1
1455,2017-12-02 09:00:00,Appingedam,53.306,6.881,3.0,1.7,1.0,2017,1
1456,2017-12-02 09:09:00,Appingedam,53.308,6.879,3.0,0.4,1.0,2017,0
1457,2017-12-06 14:01:00,Oostwold Gem Oldambt,53.228,7.022,3.0,0.7,1.0,2017,0
1458,2017-12-06 23:29:00,'t Zandt,53.386,6.784,3.0,1.8,1.0,2017,1
1459,2017-12-10 16:48:00,'t Zandt,53.37,6.765,3.0,2.1,1.0,2017,2
1460,2017-12-15 20:55:00,Wirdum,53.312,6.791,3.0,0.8,1.0,2017,0
1461,2017-12-21 19:38:00,Oostwold Gem Oldambt,53.224,7.021,3.0,1.0,1.0,2017,1
1462,2017-12-22 19:40:00,Zeerijp,53.366,6.752,3.0,1.7,1.0,2017,1
1463,2017-12-22 20:06:00,Zeerijp,53.357,6.75,3.0,0.4,1.0,2017,0
1464,2017-12-24 17:49:00,Appingedam,53.305,6.833,3.0,0.7,1.0,2017,0
1465,2017-12-25 12:52:00,Tjuchem,53.287,6.883,3.0,0.7,1.0,2017,0
1466,2017-12-28 14:00:00,Tjuchem,53.287,6.882,3.0,1.3,1.0,2017,1
1467,2017-12-29 23:15:00,Zeerijp,53.357,6.756,3.0,1.4,1.0,2017,1
1468,2018-01-01 14:46:00,Tjuchem,53.287,6.884,3.0,0.8,1.0,2018,0
1469,2018-01-08 14:00:00,Zeerijp,53.363,6.751,3.0,3.4,1.0,2018,3
1470,2018-01-09 15:46:00,Zeerijp,53.355,6.752,3.0,0.7,1.0,2018,0
1471,2018-01-17 04:37:00,Groningen,53.221,6.597,3.0,1.0,,2018,1
1472,2018-01-20 08:19:00,Groningen,53.22,6.599,3.0,0.9,,2018,0
1473,2018-01-22 07:23:00,Harkstede,53.228,6.691,3.0,0.9,1.0,2018,0
1474,2018-01-22 15:42:00,Siddeburen,53.248,6.89,3.0,0.5,1.0,2018,0
1475,2018-01-31 13:11:00,Siddeburen,53.259,6.871,3.0,1.6,1.0,2018,1
1476,2018-02-05 23:50:00,Loppersum,53.336,6.762,3.0,0.4,1.0,2018,0
1477,2018-02-07 20:07:00,Garrelsweer,53.295,6.764,3.0,0.2,1.0,2018,0
1478,2018-02-08 15:25:00,Loppersum,53.335,6.751,3.0,2.0,1.0,2018,2
1479,2018-02-10 09:58:00,Scharmer,53.228,6.71,3.0,1.7,1.0,2018,1
1480,2018-02-11 16:54:00,Garrelsweer,53.293,6.78,3.0,2.2,1.0,2018,2
1481,2018-02-12 10:44:00,Garsthuizen,53.371,6.714,3.0,0.9,1.0,2018,0
1482,2018-02-17 08:17:00,Uithuizermeeden,53.427,6.747,3.0,1.0,1.0,2018,1
1483,2018-02-18 01:26:00,Loppersum,53.335,6.763,3.0,1.0,1.0,2018,1
1484,2018-02-18 14:05:00,Wagenborgen,53.241,6.933,3.0,0.5,1.0,2018,0
1485,2018-02-20 18:28:00,Noordbroek,53.184,6.827,3.0,0.4,1.0,2018,0
1486,2018-03-01 13:03:00,Garrelsweer,53.287,6.775,3.0,1.3,1.0,2018,1
1487,2018-03-01 21:34:00,Loppersum,53.326,6.76,3.0,0.9,1.0,2018,0
1488,2018-03-08 12:25:00,Veendam,53.122,6.943,3.0,0.7,1.0,2018,0
1489,2018-03-09 16:35:00,Het Waar,53.223,6.949,3.0,0.5,1.0,2018,0
1490,2018-03-10 04:13:00,Appingedam,53.314,6.861,3.0,1.3,1.0,2018,1
1491,2018-03-25 11:09:00,Garrelsweer,53.288,6.778,3.0,1.6,1.0,2018,1
1492,2018-03-25 14:29:00,Garrelsweer,53.321,6.759,3.0,0.1,1.0,2018,0
1493,2018-03-25 15:54:00,Uithuizen,53.404,6.66,3.0,1.5,1.0,2018,1
1494,2018-03-27 20:14:00,Schildwolde,53.263,6.8,3.0,0.7,1.0,2018,0
1495,2018-03-31 06:44:00,Harkstede,53.231,6.676,3.0,1.2,1.0,2018,1
1496,2018-04-01 03:13:00,Zeerijp,53.35,6.741,3.0,0.6,1.0,2018,0
1497,2018-04-04 03:35:00,Loppersum,53.334,6.75,3.0,0.9,1.0,2018,0
1498,2018-04-07 07:17:00,Lauwerzijl,53.312,6.305,3.0,1.7,,2018,1
